pair_id,csv_file,name0,name1,rot0,rot1,num_matches,num_inliers,num_correct,precision,error_t,error_R,pose_error,estimated
scene0708_00_frame-000105.color_scene0708_00_frame-000165.color,scene0708_00_frame-000105.color_scene0708_00_frame-000165.color_matches.csv,scans_test/scene0708_00/sens/frame-000105.color.jpg,scans_test/scene0708_00/sens/frame-000165.color.jpg,0,0,149,9,6,0.040268456375838924,78.43404326367094,140.7667569749976,140.7667569749976,True
scene0708_00_frame-000165.color_scene0708_00_frame-000225.color,scene0708_00_frame-000165.color_scene0708_00_frame-000225.color_matches.csv,scans_test/scene0708_00/sens/frame-000165.color.jpg,scans_test/scene0708_00/sens/frame-000225.color.jpg,0,0,222,7,10,0.04504504504504504,21.287154419739576,18.007939680646835,21.287154419739576,True
scene0708_00_frame-000210.color_scene0708_00_frame-000255.color,scene0708_00_frame-000210.color_scene0708_00_frame-000255.color_matches.csv,scans_test/scene0708_00/sens/frame-000210.color.jpg,scans_test/scene0708_00/sens/frame-000255.color.jpg,0,0,230,9,6,0.02608695652173913,16.301803475111626,138.68823629382155,138.68823629382155,True
scene0708_00_frame-000225.color_scene0708_00_frame-000240.color,scene0708_00_frame-000225.color_scene0708_00_frame-000240.color_matches.csv,scans_test/scene0708_00/sens/frame-000225.color.jpg,scans_test/scene0708_00/sens/frame-000240.color.jpg,0,0,263,7,11,0.04182509505703422,49.884854568962595,36.96527118377269,49.884854568962595,True
scene0708_00_frame-000300.color_scene0708_00_frame-000360.color,scene0708_00_frame-000300.color_scene0708_00_frame-000360.color_matches.csv,scans_test/scene0708_00/sens/frame-000300.color.jpg,scans_test/scene0708_00/sens/frame-000360.color.jpg,0,0,255,7,12,0.047058823529411764,16.162644424440884,125.27317439370339,125.27317439370339,True
scene0708_00_frame-000420.color_scene0708_00_frame-000480.color,scene0708_00_frame-000420.color_scene0708_00_frame-000480.color_matches.csv,scans_test/scene0708_00/sens/frame-000420.color.jpg,scans_test/scene0708_00/sens/frame-000480.color.jpg,0,0,259,12,8,0.03088803088803089,13.876705121955098,128.31258298550884,128.31258298550884,True
scene0708_00_frame-000525.color_scene0708_00_frame-000645.color,scene0708_00_frame-000525.color_scene0708_00_frame-000645.color_matches.csv,scans_test/scene0708_00/sens/frame-000525.color.jpg,scans_test/scene0708_00/sens/frame-000645.color.jpg,0,0,301,11,8,0.026578073089700997,69.24492968044792,28.580956036682714,69.24492968044792,True
scene0708_00_frame-000540.color_scene0708_00_frame-000645.color,scene0708_00_frame-000540.color_scene0708_00_frame-000645.color_matches.csv,scans_test/scene0708_00/sens/frame-000540.color.jpg,scans_test/scene0708_00/sens/frame-000645.color.jpg,0,0,224,12,5,0.022321428571428572,30.71757758334479,170.7352794762189,170.7352794762189,True
scene0708_00_frame-000555.color_scene0708_00_frame-000645.color,scene0708_00_frame-000555.color_scene0708_00_frame-000645.color_matches.csv,scans_test/scene0708_00/sens/frame-000555.color.jpg,scans_test/scene0708_00/sens/frame-000645.color.jpg,0,0,278,12,3,0.01079136690647482,33.6317167987724,163.13142180374433,163.13142180374433,True
scene0708_00_frame-000645.color_scene0708_00_frame-000675.color,scene0708_00_frame-000645.color_scene0708_00_frame-000675.color_matches.csv,scans_test/scene0708_00/sens/frame-000645.color.jpg,scans_test/scene0708_00/sens/frame-000675.color.jpg,0,0,280,7,6,0.02142857142857143,12.58575140240245,89.00991663807963,89.00991663807963,True
scene0708_00_frame-000660.color_scene0708_00_frame-000690.color,scene0708_00_frame-000660.color_scene0708_00_frame-000690.color_matches.csv,scans_test/scene0708_00/sens/frame-000660.color.jpg,scans_test/scene0708_00/sens/frame-000690.color.jpg,0,0,261,13,8,0.03065134099616858,68.86249402467557,128.33196847867444,128.33196847867444,True
scene0708_00_frame-000990.color_scene0708_00_frame-001035.color,scene0708_00_frame-000990.color_scene0708_00_frame-001035.color_matches.csv,scans_test/scene0708_00/sens/frame-000990.color.jpg,scans_test/scene0708_00/sens/frame-001035.color.jpg,0,0,243,11,10,0.0411522633744856,36.231680030247134,135.34499490606368,135.34499490606368,True
scene0709_00_frame-000015.color_scene0709_00_frame-000930.color,scene0709_00_frame-000015.color_scene0709_00_frame-000930.color_matches.csv,scans_test/scene0709_00/sens/frame-000015.color.jpg,scans_test/scene0709_00/sens/frame-000930.color.jpg,0,0,327,10,11,0.03363914373088685,62.84345352150461,178.88623690667126,178.88623690667126,True
scene0709_00_frame-000030.color_scene0709_00_frame-000090.color,scene0709_00_frame-000030.color_scene0709_00_frame-000090.color_matches.csv,scans_test/scene0709_00/sens/frame-000030.color.jpg,scans_test/scene0709_00/sens/frame-000090.color.jpg,0,0,277,11,9,0.032490974729241874,78.07912057813697,63.209637285277765,78.07912057813697,True
scene0709_00_frame-000045.color_scene0709_00_frame-000930.color,scene0709_00_frame-000045.color_scene0709_00_frame-000930.color_matches.csv,scans_test/scene0709_00/sens/frame-000045.color.jpg,scans_test/scene0709_00/sens/frame-000930.color.jpg,0,0,273,12,5,0.018315018315018316,71.31462202294632,33.40749107135343,71.31462202294632,True
scene0709_00_frame-000105.color_scene0709_00_frame-000915.color,scene0709_00_frame-000105.color_scene0709_00_frame-000915.color_matches.csv,scans_test/scene0709_00/sens/frame-000105.color.jpg,scans_test/scene0709_00/sens/frame-000915.color.jpg,0,0,265,6,10,0.03773584905660377,9.01395877819212,22.063132056451597,22.063132056451597,True
scene0709_00_frame-000120.color_scene0709_00_frame-000930.color,scene0709_00_frame-000120.color_scene0709_00_frame-000930.color_matches.csv,scans_test/scene0709_00/sens/frame-000120.color.jpg,scans_test/scene0709_00/sens/frame-000930.color.jpg,0,0,228,11,13,0.05701754385964912,86.98270738872937,33.0289772209106,86.98270738872937,True
scene0709_00_frame-000135.color_scene0709_00_frame-000930.color,scene0709_00_frame-000135.color_scene0709_00_frame-000930.color_matches.csv,scans_test/scene0709_00/sens/frame-000135.color.jpg,scans_test/scene0709_00/sens/frame-000930.color.jpg,0,0,251,6,5,0.0199203187250996,37.600194097771265,142.6342901893998,142.6342901893998,True
scene0709_00_frame-000375.color_scene0709_00_frame-000405.color,scene0709_00_frame-000375.color_scene0709_00_frame-000405.color_matches.csv,scans_test/scene0709_00/sens/frame-000375.color.jpg,scans_test/scene0709_00/sens/frame-000405.color.jpg,0,0,162,10,5,0.030864197530864196,76.44655653988264,125.96608597532388,125.96608597532388,True
scene0709_00_frame-000510.color_scene0709_00_frame-000645.color,scene0709_00_frame-000510.color_scene0709_00_frame-000645.color_matches.csv,scans_test/scene0709_00/sens/frame-000510.color.jpg,scans_test/scene0709_00/sens/frame-000645.color.jpg,0,0,260,12,8,0.03076923076923077,78.33632030504353,79.47403226697095,79.47403226697095,True
scene0709_00_frame-000510.color_scene0709_00_frame-000675.color,scene0709_00_frame-000510.color_scene0709_00_frame-000675.color_matches.csv,scans_test/scene0709_00/sens/frame-000510.color.jpg,scans_test/scene0709_00/sens/frame-000675.color.jpg,0,0,259,8,9,0.03474903474903475,20.364994564187292,32.157978366377904,32.157978366377904,True
scene0709_00_frame-000525.color_scene0709_00_frame-000675.color,scene0709_00_frame-000525.color_scene0709_00_frame-000675.color_matches.csv,scans_test/scene0709_00/sens/frame-000525.color.jpg,scans_test/scene0709_00/sens/frame-000675.color.jpg,0,0,261,7,7,0.02681992337164751,56.850140484119166,30.752549787167236,56.850140484119166,True
scene0709_00_frame-000540.color_scene0709_00_frame-000645.color,scene0709_00_frame-000540.color_scene0709_00_frame-000645.color_matches.csv,scans_test/scene0709_00/sens/frame-000540.color.jpg,scans_test/scene0709_00/sens/frame-000645.color.jpg,0,0,258,10,17,0.06589147286821706,40.604371200656146,171.01557290206296,171.01557290206296,True
scene0709_00_frame-000540.color_scene0709_00_frame-000675.color,scene0709_00_frame-000540.color_scene0709_00_frame-000675.color_matches.csv,scans_test/scene0709_00/sens/frame-000540.color.jpg,scans_test/scene0709_00/sens/frame-000675.color.jpg,0,0,214,9,6,0.028037383177570093,47.33401786342094,169.08005565360202,169.08005565360202,True
scene0709_00_frame-000570.color_scene0709_00_frame-000585.color,scene0709_00_frame-000570.color_scene0709_00_frame-000585.color_matches.csv,scans_test/scene0709_00/sens/frame-000570.color.jpg,scans_test/scene0709_00/sens/frame-000585.color.jpg,0,0,286,11,14,0.04895104895104895,58.161220738887295,6.557179582046764,58.161220738887295,True
scene0709_00_frame-000690.color_scene0709_00_frame-000720.color,scene0709_00_frame-000690.color_scene0709_00_frame-000720.color_matches.csv,scans_test/scene0709_00/sens/frame-000690.color.jpg,scans_test/scene0709_00/sens/frame-000720.color.jpg,0,0,224,8,4,0.017857142857142856,30.549931871631827,86.9637779405458,86.9637779405458,True
scene0709_00_frame-000915.color_scene0709_00_frame-000930.color,scene0709_00_frame-000915.color_scene0709_00_frame-000930.color_matches.csv,scans_test/scene0709_00/sens/frame-000915.color.jpg,scans_test/scene0709_00/sens/frame-000930.color.jpg,0,0,297,9,19,0.06397306397306397,48.33872666048496,44.65220133912229,48.33872666048496,True
scene0710_00_frame-000000.color_scene0710_00_frame-000165.color,scene0710_00_frame-000000.color_scene0710_00_frame-000165.color_matches.csv,scans_test/scene0710_00/sens/frame-000000.color.jpg,scans_test/scene0710_00/sens/frame-000165.color.jpg,0,0,291,12,12,0.041237113402061855,51.51441613766778,172.41966847808231,172.41966847808231,True
scene0710_00_frame-000000.color_scene0710_00_frame-000600.color,scene0710_00_frame-000000.color_scene0710_00_frame-000600.color_matches.csv,scans_test/scene0710_00/sens/frame-000000.color.jpg,scans_test/scene0710_00/sens/frame-000600.color.jpg,0,0,265,11,14,0.052830188679245285,26.586302788723543,102.32307266749935,102.32307266749935,True
scene0710_00_frame-000000.color_scene0710_00_frame-001755.color,scene0710_00_frame-000000.color_scene0710_00_frame-001755.color_matches.csv,scans_test/scene0710_00/sens/frame-000000.color.jpg,scans_test/scene0710_00/sens/frame-001755.color.jpg,0,0,222,12,4,0.018018018018018018,48.88739824733258,129.66085389236636,129.66085389236636,True
scene0710_00_frame-000015.color_scene0710_00_frame-000765.color,scene0710_00_frame-000015.color_scene0710_00_frame-000765.color_matches.csv,scans_test/scene0710_00/sens/frame-000015.color.jpg,scans_test/scene0710_00/sens/frame-000765.color.jpg,0,0,284,4,9,0.03169014084507042,57.4983603959149,65.99352128029928,65.99352128029928,True
scene0710_00_frame-000135.color_scene0710_00_frame-001800.color,scene0710_00_frame-000135.color_scene0710_00_frame-001800.color_matches.csv,scans_test/scene0710_00/sens/frame-000135.color.jpg,scans_test/scene0710_00/sens/frame-001800.color.jpg,0,0,253,11,17,0.06719367588932806,41.30038203645329,71.80114842773422,71.80114842773422,True
scene0710_00_frame-000150.color_scene0710_00_frame-001725.color,scene0710_00_frame-000150.color_scene0710_00_frame-001725.color_matches.csv,scans_test/scene0710_00/sens/frame-000150.color.jpg,scans_test/scene0710_00/sens/frame-001725.color.jpg,0,0,223,9,4,0.017937219730941704,42.046759474732454,138.4426738284977,138.4426738284977,True
scene0710_00_frame-000165.color_scene0710_00_frame-000735.color,scene0710_00_frame-000165.color_scene0710_00_frame-000735.color_matches.csv,scans_test/scene0710_00/sens/frame-000165.color.jpg,scans_test/scene0710_00/sens/frame-000735.color.jpg,0,0,304,9,5,0.01644736842105263,20.940385577522537,38.941773246496254,38.941773246496254,True
scene0710_00_frame-000570.color_scene0710_00_frame-000765.color,scene0710_00_frame-000570.color_scene0710_00_frame-000765.color_matches.csv,scans_test/scene0710_00/sens/frame-000570.color.jpg,scans_test/scene0710_00/sens/frame-000765.color.jpg,0,0,283,6,10,0.0353356890459364,82.20997229838834,108.78569705094372,108.78569705094372,True
scene0710_00_frame-000600.color_scene0710_00_frame-000735.color,scene0710_00_frame-000600.color_scene0710_00_frame-000735.color_matches.csv,scans_test/scene0710_00/sens/frame-000600.color.jpg,scans_test/scene0710_00/sens/frame-000735.color.jpg,0,0,268,5,14,0.05223880597014925,74.28130243111491,39.71586735785437,74.28130243111491,True
scene0710_00_frame-000615.color_scene0710_00_frame-000780.color,scene0710_00_frame-000615.color_scene0710_00_frame-000780.color_matches.csv,scans_test/scene0710_00/sens/frame-000615.color.jpg,scans_test/scene0710_00/sens/frame-000780.color.jpg,0,0,260,8,14,0.05384615384615385,70.1558903526033,60.47202853057388,70.1558903526033,True
scene0710_00_frame-000810.color_scene0710_00_frame-000870.color,scene0710_00_frame-000810.color_scene0710_00_frame-000870.color_matches.csv,scans_test/scene0710_00/sens/frame-000810.color.jpg,scans_test/scene0710_00/sens/frame-000870.color.jpg,0,0,260,11,15,0.057692307692307696,77.63586282883468,147.84202207800845,147.84202207800845,True
scene0710_00_frame-000975.color_scene0710_00_frame-001005.color,scene0710_00_frame-000975.color_scene0710_00_frame-001005.color_matches.csv,scans_test/scene0710_00/sens/frame-000975.color.jpg,scans_test/scene0710_00/sens/frame-001005.color.jpg,0,0,231,12,20,0.08658008658008658,56.6407009703589,72.49286821553017,72.49286821553017,True
scene0710_00_frame-001020.color_scene0710_00_frame-001050.color,scene0710_00_frame-001020.color_scene0710_00_frame-001050.color_matches.csv,scans_test/scene0710_00/sens/frame-001020.color.jpg,scans_test/scene0710_00/sens/frame-001050.color.jpg,0,0,275,15,26,0.09454545454545454,48.61393360272908,77.5179210794875,77.5179210794875,True
scene0710_00_frame-001530.color_scene0710_00_frame-001590.color,scene0710_00_frame-001530.color_scene0710_00_frame-001590.color_matches.csv,scans_test/scene0710_00/sens/frame-001530.color.jpg,scans_test/scene0710_00/sens/frame-001590.color.jpg,0,0,185,12,6,0.032432432432432434,37.191543432776655,136.16580388087226,136.16580388087226,True
scene0710_00_frame-001605.color_scene0710_00_frame-001740.color,scene0710_00_frame-001605.color_scene0710_00_frame-001740.color_matches.csv,scans_test/scene0710_00/sens/frame-001605.color.jpg,scans_test/scene0710_00/sens/frame-001740.color.jpg,0,0,235,12,8,0.03404255319148936,58.713258863936915,54.31519761989888,58.713258863936915,True
scene0711_00_frame-000045.color_scene0711_00_frame-000900.color,scene0711_00_frame-000045.color_scene0711_00_frame-000900.color_matches.csv,scans_test/scene0711_00/sens/frame-000045.color.jpg,scans_test/scene0711_00/sens/frame-000900.color.jpg,0,0,293,9,12,0.040955631399317405,75.45263941928138,41.202612209312484,75.45263941928138,True
scene0711_00_frame-000225.color_scene0711_00_frame-002370.color,scene0711_00_frame-000225.color_scene0711_00_frame-002370.color_matches.csv,scans_test/scene0711_00/sens/frame-000225.color.jpg,scans_test/scene0711_00/sens/frame-002370.color.jpg,0,0,268,7,9,0.033582089552238806,65.71396371053287,39.027244186605564,65.71396371053287,True
scene0711_00_frame-000420.color_scene0711_00_frame-002790.color,scene0711_00_frame-000420.color_scene0711_00_frame-002790.color_matches.csv,scans_test/scene0711_00/sens/frame-000420.color.jpg,scans_test/scene0711_00/sens/frame-002790.color.jpg,0,0,263,7,12,0.045627376425855515,49.050828889197135,7.803070633600294,49.050828889197135,True
scene0711_00_frame-000450.color_scene0711_00_frame-002940.color,scene0711_00_frame-000450.color_scene0711_00_frame-002940.color_matches.csv,scans_test/scene0711_00/sens/frame-000450.color.jpg,scans_test/scene0711_00/sens/frame-002940.color.jpg,0,0,278,10,11,0.039568345323741004,88.29499516597805,66.98269751999989,88.29499516597805,True
scene0711_00_frame-000675.color_scene0711_00_frame-000750.color,scene0711_00_frame-000675.color_scene0711_00_frame-000750.color_matches.csv,scans_test/scene0711_00/sens/frame-000675.color.jpg,scans_test/scene0711_00/sens/frame-000750.color.jpg,0,0,241,10,4,0.016597510373443983,60.00725416937168,154.70408646373951,154.70408646373951,True
scene0711_00_frame-001380.color_scene0711_00_frame-001440.color,scene0711_00_frame-001380.color_scene0711_00_frame-001440.color_matches.csv,scans_test/scene0711_00/sens/frame-001380.color.jpg,scans_test/scene0711_00/sens/frame-001440.color.jpg,0,0,296,9,15,0.05067567567567568,80.71863256472449,162.0278745371496,162.0278745371496,True
scene0711_00_frame-001455.color_scene0711_00_frame-001560.color,scene0711_00_frame-001455.color_scene0711_00_frame-001560.color_matches.csv,scans_test/scene0711_00/sens/frame-001455.color.jpg,scans_test/scene0711_00/sens/frame-001560.color.jpg,0,0,240,13,7,0.029166666666666667,85.81187463800765,123.0448755555815,123.0448755555815,True
scene0711_00_frame-001455.color_scene0711_00_frame-003165.color,scene0711_00_frame-001455.color_scene0711_00_frame-003165.color_matches.csv,scans_test/scene0711_00/sens/frame-001455.color.jpg,scans_test/scene0711_00/sens/frame-003165.color.jpg,0,0,255,10,14,0.054901960784313725,38.75673109346553,169.11248938787222,169.11248938787222,True
scene0711_00_frame-001680.color_scene0711_00_frame-001995.color,scene0711_00_frame-001680.color_scene0711_00_frame-001995.color_matches.csv,scans_test/scene0711_00/sens/frame-001680.color.jpg,scans_test/scene0711_00/sens/frame-001995.color.jpg,0,0,261,5,6,0.022988505747126436,66.36314666595707,144.62918213679438,144.62918213679438,True
scene0711_00_frame-001695.color_scene0711_00_frame-001995.color,scene0711_00_frame-001695.color_scene0711_00_frame-001995.color_matches.csv,scans_test/scene0711_00/sens/frame-001695.color.jpg,scans_test/scene0711_00/sens/frame-001995.color.jpg,0,0,254,4,14,0.05511811023622047,77.54300268704138,43.96627735403712,77.54300268704138,True
scene0711_00_frame-001905.color_scene0711_00_frame-002895.color,scene0711_00_frame-001905.color_scene0711_00_frame-002895.color_matches.csv,scans_test/scene0711_00/sens/frame-001905.color.jpg,scans_test/scene0711_00/sens/frame-002895.color.jpg,0,0,265,12,10,0.03773584905660377,85.64257833824875,137.11136560164573,137.11136560164573,True
scene0711_00_frame-001965.color_scene0711_00_frame-002085.color,scene0711_00_frame-001965.color_scene0711_00_frame-002085.color_matches.csv,scans_test/scene0711_00/sens/frame-001965.color.jpg,scans_test/scene0711_00/sens/frame-002085.color.jpg,0,0,233,13,5,0.02145922746781116,40.50750662305157,44.32884798523761,44.32884798523761,True
scene0711_00_frame-002085.color_scene0711_00_frame-002835.color,scene0711_00_frame-002085.color_scene0711_00_frame-002835.color_matches.csv,scans_test/scene0711_00/sens/frame-002085.color.jpg,scans_test/scene0711_00/sens/frame-002835.color.jpg,0,0,301,12,14,0.046511627906976744,72.97823665198645,79.05394792795947,79.05394792795947,True
scene0711_00_frame-002580.color_scene0711_00_frame-002685.color,scene0711_00_frame-002580.color_scene0711_00_frame-002685.color_matches.csv,scans_test/scene0711_00/sens/frame-002580.color.jpg,scans_test/scene0711_00/sens/frame-002685.color.jpg,0,0,222,10,6,0.02702702702702703,75.74009650918667,150.19307610959504,150.19307610959504,True
scene0711_00_frame-002910.color_scene0711_00_frame-003270.color,scene0711_00_frame-002910.color_scene0711_00_frame-003270.color_matches.csv,scans_test/scene0711_00/sens/frame-002910.color.jpg,scans_test/scene0711_00/sens/frame-003270.color.jpg,0,0,281,13,12,0.042704626334519574,89.5406904433916,129.5750231762021,129.5750231762021,True
scene0712_00_frame-000270.color_scene0712_00_frame-004785.color,scene0712_00_frame-000270.color_scene0712_00_frame-004785.color_matches.csv,scans_test/scene0712_00/sens/frame-000270.color.jpg,scans_test/scene0712_00/sens/frame-004785.color.jpg,0,0,275,17,10,0.03636363636363636,55.81591532670708,77.82288542894744,77.82288542894744,True
scene0712_00_frame-000645.color_scene0712_00_frame-001140.color,scene0712_00_frame-000645.color_scene0712_00_frame-001140.color_matches.csv,scans_test/scene0712_00/sens/frame-000645.color.jpg,scans_test/scene0712_00/sens/frame-001140.color.jpg,0,0,229,10,7,0.03056768558951965,20.97434578676908,132.98714428940602,132.98714428940602,True
scene0712_00_frame-000855.color_scene0712_00_frame-004560.color,scene0712_00_frame-000855.color_scene0712_00_frame-004560.color_matches.csv,scans_test/scene0712_00/sens/frame-000855.color.jpg,scans_test/scene0712_00/sens/frame-004560.color.jpg,0,0,186,8,6,0.03225806451612903,72.63255644140108,95.66333155584248,95.66333155584248,True
scene0712_00_frame-000870.color_scene0712_00_frame-004770.color,scene0712_00_frame-000870.color_scene0712_00_frame-004770.color_matches.csv,scans_test/scene0712_00/sens/frame-000870.color.jpg,scans_test/scene0712_00/sens/frame-004770.color.jpg,0,0,266,11,9,0.03383458646616541,39.18413246480216,117.48706081336128,117.48706081336128,True
scene0712_00_frame-001230.color_scene0712_00_frame-003675.color,scene0712_00_frame-001230.color_scene0712_00_frame-003675.color_matches.csv,scans_test/scene0712_00/sens/frame-001230.color.jpg,scans_test/scene0712_00/sens/frame-003675.color.jpg,0,0,259,9,5,0.019305019305019305,41.87795504774962,38.29962033135748,41.87795504774962,True
scene0712_00_frame-001950.color_scene0712_00_frame-004155.color,scene0712_00_frame-001950.color_scene0712_00_frame-004155.color_matches.csv,scans_test/scene0712_00/sens/frame-001950.color.jpg,scans_test/scene0712_00/sens/frame-004155.color.jpg,0,0,305,19,12,0.03934426229508197,49.93332530128714,58.73469999111798,58.73469999111798,True
scene0712_00_frame-002400.color_scene0712_00_frame-002895.color,scene0712_00_frame-002400.color_scene0712_00_frame-002895.color_matches.csv,scans_test/scene0712_00/sens/frame-002400.color.jpg,scans_test/scene0712_00/sens/frame-002895.color.jpg,0,0,157,12,2,0.012738853503184714,79.91334815349906,127.86628820925242,127.86628820925242,True
scene0712_00_frame-002460.color_scene0712_00_frame-002655.color,scene0712_00_frame-002460.color_scene0712_00_frame-002655.color_matches.csv,scans_test/scene0712_00/sens/frame-002460.color.jpg,scans_test/scene0712_00/sens/frame-002655.color.jpg,0,0,279,6,6,0.021505376344086023,42.311671635120916,109.55058358152903,109.55058358152903,True
scene0712_00_frame-002490.color_scene0712_00_frame-004005.color,scene0712_00_frame-002490.color_scene0712_00_frame-004005.color_matches.csv,scans_test/scene0712_00/sens/frame-002490.color.jpg,scans_test/scene0712_00/sens/frame-004005.color.jpg,0,0,205,7,4,0.01951219512195122,44.87695061920366,33.20265392847841,44.87695061920366,True
